stem,split
003950,val
005649,val
001106,val
005850,val
000266,val
004155,val
006116,val
006338,val
000713,val
007702,val
006397,val
009375,val
008316,val
008593,val
001108,val
005908,val
009299,val
003068,val
006825,val
003941,val
005780,val
000025,val
007032,val
004772,val
002352,val
003963,val
000269,val
008189,val
008684,val
001029,val
007489,val
008709,val
003906,val
000782,val
001996,val
004934,val
003893,val
009187,val
001821,val
006934,val
002449,val
003533,val
008613,val
000311,val
001298,val
000086,val
007349,val
007685,val
002273,val
007740,val
009526,val
000627,val
002254,val
002392,val
005493,val
001623,val
005221,val
000461,val
003678,val
006142,val
001337,val
006326,val
003862,val
009853,val
008224,val
006495,val
000872,val
008869,val
000436,val
005727,val
007391,val
003637,val
001502,val
007167,val
009505,val
008410,val
007361,val
004469,val
002626,val
001374,val
004670,val
002042,val
008452,val
009369,val
006081,val
007873,val
000854,val
004096,val
009449,val
003271,val
002655,val
006859,val
008239,val
006256,val
009655,val
009401,val
007218,val
006026,val
003178,val
007684,val
005070,val
003918,val
003833,val
007355,val
004668,test
007277,test
003891,test
005968,test
006731,test
009625,test
007170,test
002712,test
002962,test
002658,test
002527,test
006172,test
002147,test
005517,test
000618,test
009856,test
001657,test
004846,test
001264,test
002538,test
002253,test
003711,test
003145,test
007967,test
005598,test
003509,test
002953,test
005060,test
005940,test
000298,test
008639,test
008331,test
006937,test
001531,test
002093,test
005381,test
006171,test
005072,test
001388,test
002112,test
006421,test
005082,test
005731,test
002317,test
001335,test
005461,test
002463,test
004128,test
004655,test
006333,test
001548,test
005401,test
001079,test
005482,test
000857,test
005543,test
006697,test
006347,test
009061,test
006108,test
005962,test
002600,test
007199,test
009159,test
004059,test
000641,test
002827,test
008266,test
001381,test
005626,test
001695,test
009192,test
001013,test
009448,test
008214,test
007792,test
005267,test
003084,test
007368,test
009348,test
007581,test
006299,test
008307,test
008907,test
001257,test
004703,test
006041,test
000932,test
000616,test
007404,test
007565,test
009508,test
001215,test
008312,test
005766,test
000920,test
004500,test
004961,test
009144,test
007682,test
001118,test
007205,test
002473,test
005179,test
005295,test
007354,test
007601,test
008095,test
002902,test
001234,test
009854,test
002842,test
003232,test
004193,test
002399,test
009614,test
003871,test
002419,test
005752,test
005724,test
003176,test
008355,test
001868,test
008363,test
001251,test
002754,test
005456,test
009287,test
005562,test
005083,test
008950,test
001288,test
008584,test
006560,test
007138,test
009285,test
001734,test
007155,test
001443,test
005928,test
007538,test
002815,test
005321,test
000341,test
006636,test
001887,test
004743,test
006843,test
006626,test
007033,test
005129,test
001275,test
009334,test
000307,test
007147,test
000693,test
006505,test
001180,test
005802,test
008196,test
008944,test
006229,test
002116,test
002878,test
007055,test
008149,test
000126,test
001965,test
005375,test
004742,test
004186,test
002248,test
003460,test
004938,test
003349,test
000125,test
000897,test
006475,test
003612,test
000744,test
005053,test
008633,test
007972,test
004640,test
001816,test
009524,test
005655,test
001864,test
008394,test
003531,test
004475,test
006785,test
009107,test
007957,test
006947,test
007259,test
004458,test
001336,test
000815,test
009717,test
002549,test
000861,test
001391,test
008996,test
005105,test
006062,test
002578,test
005585,test
008874,test
006878,test
006163,test
003524,test
008691,test
001503,test
000502,test
002324,test
001140,test
006566,test
002347,test
002972,test
000100,test
005751,test
005567,test
005062,test
004477,test
002955,test
009103,test
004381,test
000430,test
007030,test
003705,test
009583,test
001882,test
006022,test
005736,test
001773,test
003674,test
007900,test
002535,test
003485,test
008313,test
009663,test
005761,test
005119,test
008971,test
000842,test
006929,test
005793,test
009900,test
002002,test
005400,test
000982,test
002131,test
006105,test
001582,test
007075,test
009089,test
001398,test
009139,test
001099,test
007770,test
002500,test
006132,test
004176,test
008766,test
006992,test
005120,test
001557,test
006815,test
006532,test
007430,test
005553,test
006779,test
003743,test
007398,test
007046,test
003522,test
009370,test
001624,test
007048,test
008282,test
009864,test
004831,test
008692,test
006240,test
005327,test
004505,test
002067,test
001076,test
002430,test
005277,test
001323,test
001204,test
007267,test
008032,test
001768,test
006984,test
006580,test
007847,test
000996,test
000510,test
007504,test
009351,test
008543,test
000710,test
003629,test
008254,test
007405,test
001786,test
008408,test
005931,test
007344,test
007802,test
001041,test
001862,test
008619,test
006897,test
002076,test
000858,test
004347,test
002854,test
000258,test
005304,test
003898,test
005869,test
000243,test
002159,test
000422,test
001801,test
002858,test
008940,test
002129,test
002370,test
004542,test
000046,test
009491,test
009756,test
003817,test
003538,test
003394,test
009380,test
003362,test
002063,test
003990,test
009806,test
009754,test
000349,test
009309,test
001501,test
007450,test
002001,test
003109,test
004520,test
006523,test
000992,test
005876,test
006018,test
001627,test
005942,test
003868,test
007285,test
007264,test
003559,test
006070,test
000536,test
004583,test
006686,test
008017,test
001622,test
009442,test
002531,test
006866,test
008850,test
006078,test
007432,test
006367,test
002222,test
008807,test
009008,test
001592,test
001902,test
008071,test
004986,test
000609,test
000742,test
002290,test
001911,test
006689,test
004951,test
007606,test
001035,test
003626,test
005374,test
000410,test
007724,test
003830,test
001775,test
006086,test
006242,test
004295,test
006038,test
009124,test
002024,test
008791,test
004332,test
000228,test
006464,test
001479,test
005992,test
006511,test
003696,test
002306,test
001233,test
007673,test
001886,test
005549,test
008930,test
007894,test
004210,test
002695,test
004465,test
008221,test
008697,test
005994,test
009384,test
002165,test
003289,test
002877,test
009079,test
005352,test
004835,test
001476,test
002153,test
009935,test
000546,test
007222,test
005061,test
000645,test
001591,test
002240,test
004106,test
003115,test
003588,test
005772,test
009807,test
004689,test
008138,test
000803,test
000132,test
004497,test
009692,test
000359,test
004837,test
004847,test
009960,test
006248,test
003886,test
001747,test
007916,test
006302,test
003263,test
004949,test
007484,test
004097,test
006951,test
004901,test
005661,test
007237,test
001210,test
002588,test
008955,test
004712,test
007622,test
000153,test
004183,test
007529,test
004161,test
007555,test
003804,test
002344,test
008153,test
003945,test
009597,test
001293,test
002868,test
002785,test
002950,test
006751,test
009476,test
004000,test
002385,test
007056,test
006141,test
005873,test
004806,test
000919,test
005314,test
000753,test
000474,test
004906,test
002725,test
007269,test
001646,test
009774,test
007110,test
001480,test
009254,test
004708,test
003846,test
001121,test
000588,test
008864,test
007994,test
005188,test
006226,test
008742,test
005383,test
001315,test
006512,test
005546,test
009827,test
007692,test
001225,test
002529,test
006717,test
002361,test
000251,test
007486,test
008617,test
001633,test
007213,test
001644,test
005439,test
008229,test
009242,test
000606,test
008115,test
002492,test
006325,test
006246,test
009785,test
005213,test
000715,test
006730,test
003826,test
006274,test
003912,test
003090,test
005272,test
007460,test
006180,test
008903,test
009042,test
005446,test
005654,test
007935,test
008824,test
007316,test
002434,test
008022,test
004891,test
004634,test
000042,test
004377,test
008318,test
005568,test
006798,test
009304,test
001143,test
002236,test
008327,test
003122,test
006284,test
002369,test
009031,test
007483,test
003993,test
007736,test
007905,test
006807,test
004479,test
008337,test
004781,test
008165,test
002522,test
001924,test
007560,test
001858,test
009848,test
001527,test
006684,test
009048,test
000224,test
009024,test
005091,test
002594,test
003920,test
000472,test
001989,test
007941,test
007178,test
004719,test
002146,test
008998,test
004375,test
009652,test
000845,test
007242,test
008167,test
005927,test
008494,test
003073,test
000888,test
006770,test
007569,test
008889,test
000018,test
008431,test
006622,test
001899,test
005296,test
004135,test
005153,test
001442,test
007451,test
000601,test
009012,test
006561,test
004722,test
008117,test
006744,test
005403,test
002634,test
001713,test
005260,test
005460,test
006690,test
005700,test
007700,test
001494,test
009226,test
007141,test
002973,test
009973,test
007245,test
008502,test
007708,test
002870,test
009379,test
004415,test
000339,test
009801,test
001496,test
000423,test
004102,test
009323,test
007078,test
009618,test
001317,test
007172,test
008090,test
008847,test
008199,test
004460,test
006594,test
004982,test
007679,test
002037,test
007195,test
004728,test
005039,test
002718,test
000977,test
009929,test
002330,test
004352,test
002441,test
003683,test
008922,test
001880,test
009488,test
003241,test
004334,test
003824,test
001166,test
007438,test
004632,test
004720,test
003792,test
000534,test
004771,test
007699,test
009211,test
006693,test
000043,test
002564,test
001229,test
009043,test
002847,test
003929,test
002573,test
001330,test
004335,test
003457,test
003404,test
001625,test
000986,test
005003,test
007025,test
004871,test
007253,test
007381,test
009497,test
008561,test
003697,test
006818,test
009143,test
001940,test
004066,test
001395,test
009527,test
009221,test
002444,test
002485,test
000878,test
001213,test
008056,test
006565,test
001070,test
001869,test
007827,test
004136,test
000841,test
003020,test
005582,test
007216,test
007843,test
007690,test
004658,test
000200,test
001680,test
008042,test
009372,test
004786,test
009066,test
000893,test
000745,test
004494,test
002073,test
009409,test
000231,test
004952,test
002939,test
005912,test
003727,test
004853,test
003180,test
001647,test
004636,test
008595,test
004530,test
007933,test
003545,test
003138,test
003033,test
008779,test
001958,test
005169,test
003155,test
001976,test
003777,test
004118,test
005023,test
004438,test
007434,test
005764,test
005419,test
009017,test
006971,test
005632,test
008698,test
009068,test
007753,test
006046,test
005016,test
003986,test
006625,test
003630,test
004820,test
001524,test
000282,test
007342,test
008041,test
007800,test
003937,test
009096,test
009649,test
009611,test
003954,test
001402,test
003130,test
008464,test
000166,test
009106,test
004526,test
004581,test
005576,test
004232,test
005813,test
003475,test
007988,test
002979,test
005325,test
008098,test
000470,test
005511,test
009741,test
007613,test
003995,test
007385,test
004569,test
001419,test
004022,test
005280,test
004397,test
007136,test
007616,test
007921,test
008817,test
004425,test
008548,test
002885,test
007135,test
002506,test
007532,test
005934,test
007102,test
001729,test
008031,test
006882,test
000207,test
005590,test
008289,test
001129,test
006071,test
007018,test
008728,test
005688,test
000672,test
009272,test
001983,test
004941,test
001669,test
003978,test
001245,test
003249,test
006498,test
006149,test
005111,test
000420,test
009598,test
005096,test
002683,test
009872,test
002749,test
006043,test
004198,test
007619,test
003571,test
009240,test
001874,test
007758,test
002068,test
003908,test
002496,test
000333,test
003266,test
004051,test
000508,test
000659,test
001124,test
003673,test
005733,test
000853,test
009851,test
000317,test
007705,test
001341,test
004133,test
006906,test
004558,test
009397,test
005529,test
005355,test
007449,test
003467,test
005363,test
009534,test
004262,test
000823,test
002977,test
007564,test
002223,test
007022,test
001375,test
000444,test
009246,test
006455,test
000441,test
009927,test
002091,test
007657,test
002704,test
006624,test
005507,test
006371,test
000475,test
009747,test
007140,test
004471,test
003595,test
007999,test
003613,test
008947,test
008818,test
006865,test
006389,test
004892,test
005763,test
000096,test
007814,test
006232,test
000320,test
006381,test
006883,test
003388,test
001020,test
006812,test
007633,test
008890,test
005421,test
006678,test
006797,test
001052,test
003505,test
002503,test
006275,test
003788,test
002471,test
002267,test
001320,test
008849,test
005238,test
005502,test
004451,test
003841,test
004681,test
001269,test
007206,test
004499,test
003919,test
007939,test
008540,test
004543,test
004050,test
004246,test
007373,test
007777,test
002607,test
007305,test
008976,test
006991,test
008270,test
007251,test
005198,test
009157,test
008702,test
007612,test
002184,test
007478,test
001988,test
004082,test
009132,test
000822,test
007611,test
008486,test
002881,test
003585,test
006965,test
001746,test
000090,test
002417,test
003997,test
006547,test
008099,test
006291,test
003185,test
009431,test
006790,test
007461,test
001193,test
007784,test
004011,test
000757,test
000400,test
002414,test
003262,test
003680,test
005085,test
003848,test
001530,test
005491,test
008445,test
004649,test
001389,test
002780,test
007752,test
008375,test
003501,test
007244,test
007238,test
007618,test
005279,test
009502,test
007043,test
003443,test
004700,test
004978,test
000006,test
008977,test
006653,test
004930,test
009324,test
002851,test
006211,test
006888,test
003143,test
002085,test
009083,test
004844,test
006592,test
005344,test
006691,test
005067,test
008308,test
004920,test
002041,test
005143,test
005409,test
001146,test
007066,test
005967,test
003228,test
008821,test
008518,test
000027,test
007144,test
000727,test
004173,test
003114,test
009446,test
006311,test
001894,test
008379,test
007149,test
005139,test
005663,test
007119,test
001776,test
000626,test
004349,test
009512,test
002925,test
004279,test
001889,test
000452,test
005425,test
009954,test
006548,test
008346,test
005753,test
004573,test
001137,test
004564,test
005378,test
006528,test
003164,test
000387,test
003652,test
003728,test
005000,test
005728,test
007541,test
003269,test
003644,test
007711,test
000634,test
006267,test
001771,test
002608,test
009870,test
004065,test
006745,test
005442,test
002938,test
000406,test
006755,test
002900,test
002662,test
003878,test
002532,test
009748,test
009173,test
005794,test
001684,test
004088,test
003441,test
005862,test
000653,test
005974,test
005050,test
000685,test
002088,test
007041,test
002426,test
009052,test
009543,test
006049,test
000590,test
008938,test
002442,test
001232,test
009844,test
000158,test
009189,test
007007,test
009038,test
007239,test
002647,test
004291,test
002143,test
005464,test
000058,test
000722,test
004533,test
009778,test
001512,test
000832,test
004114,test
008004,test
008280,test
004325,test
003335,test
005617,test
003450,test
004616,test
004462,test
002546,test
009874,test
001753,test
001891,test
009957,test
002200,test
001697,test
004905,test
009086,test
000128,test
008666,test
004956,test
008900,test
007179,test
002584,test
004669,test
006054,test
004002,test
001127,test
005718,test
002170,test
009738,test
008288,test
003492,test
008808,test
001200,test
001638,test
009224,test
007508,test
000152,test
001188,test
005180,test
007491,test
004915,test
002144,test
006484,test
004351,test
003910,test
005147,test
003346,test
004272,test
005183,test
008565,test
009260,test
009562,test
006868,test
001343,test
000651,test
009485,test
004033,test
009333,test
001964,test
006615,test
003853,test
001113,test
001122,test
003044,test
001312,test
008320,test
000931,test
002579,test
008701,test
008238,test
007811,test
009571,test
000821,test
000936,test
005138,test
000998,test
008883,test
009489,test
000958,test
003566,test
004861,test
003111,test
002536,test
007973,test
009105,test
006930,test
004673,test
007454,test
004345,test
006396,test
000035,test
006209,test
002697,test
000960,test
006570,test
003502,test
007886,test
007956,test
006658,test
002724,test
003872,test
001528,test
000241,test
008856,test
000828,test
001604,test
009016,test
007260,test
001235,test
004092,test
007579,test
004563,test
003006,test
009989,test
002296,test
007350,test
008786,test
003116,test
003139,test
004073,test
001790,test
005559,test
006596,test
000993,test
001612,test
000887,test
007651,test
006735,test
006939,test
005804,test
007062,test
001588,test
001545,test
003119,test
006669,test
007749,test
003981,test
007744,test
009440,test
009355,test
002167,test
008834,test
003510,test
007953,test
004562,test
003899,test
008423,test
001160,test
005413,test
000514,test
001104,test
003750,test
000964,test
001163,test
000117,test
003608,test
009641,test
003770,test
009075,test
009638,test
000344,test
005539,test
001049,test
003681,test
004061,test
001982,test
007397,test
008479,test
007177,test
006118,test
006537,test
005107,test
003295,test
008835,test
003470,test
006932,test
008645,test
004342,test
002705,test
009007,test
007787,test
002103,test
002060,test
008727,test
001133,test
007962,test
001403,test
001290,test
009295,test
003946,test
000949,test
003923,test
005038,test
005947,test
001832,test
000319,test
008005,test
005310,test
009813,test
000009,test
008689,test
008837,test
002646,test
006126,test
009885,test
003258,test
009859,test
004889,test
001743,test
008317,test
002927,test
008201,test
004315,test
000053,test
007433,test
002591,test
007123,test
004808,test
001827,test
005573,test
004371,test
008797,test
001876,test
000188,test
009064,test
004119,test
008669,test
007668,test
009763,test
006252,test
006304,test
001040,test
009771,test
006916,test
002621,test
002504,test
001796,test
000771,test
001489,test
008085,test
008348,test
002266,test
003593,test
005930,test
006543,test
009560,test
007019,test
009577,test
004304,test
008830,test
009197,test
004040,test
002287,test
004339,test
002340,test
007517,test
006482,test
008179,test
003483,test
005155,test
009292,test
003456,test
001084,test
004386,test
006572,test
005168,test
000525,test
003752,test
000916,test
005313,test
003598,test
009125,test
004422,test
006216,test
007573,test
002677,test
004010,test
008751,test
002803,test
001169,test
004374,test
003432,test
005820,test
006065,test
002664,test
005977,test
007428,test
004554,test
006227,test
001654,test
003814,test
001307,test
004741,test
003733,test
000750,test
001139,test
003150,test
009459,test
005925,test
004803,test
009044,test
001291,test
006201,test
002045,test
008785,test
007527,test
000711,test
004333,test
009891,test
005635,test
005881,test
001584,test
006224,test
001519,test
001674,test
005514,test
003527,test
002547,test
004552,test
005574,test
006924,test
002615,test
000106,test
004557,test
009654,test
007359,test
003611,test
006873,test
008928,test
003257,test
009195,test
000434,test
009863,test
008279,test
003811,test
003582,test
001535,test
000488,test
000520,test
006912,test
009674,test
001424,test
008935,test
001679,test
002286,test
003657,test
004012,test
004506,test
000409,test
001824,test
